graph_name_original,dataset_original,role_original,node,degree_original,strength_original,clustering_original,weighted_clustering_original,local_efficiency_original,degree_centrality_original,betweenness_centrality_original,closeness_centrality_original,eigenvector_centrality_original,pagerank_original,community_id_original,graph_name_backbone,dataset_backbone,role_backbone,degree_backbone,strength_backbone,clustering_backbone,weighted_clustering_backbone,local_efficiency_backbone,degree_centrality_backbone,betweenness_centrality_backbone,closeness_centrality_backbone,eigenvector_centrality_backbone,pagerank_backbone,community_id_backbone,dataset,original_graph,backbone_graph,present_in_original,present_in_backbone,degree_centrality_delta,degree_centrality_abs_delta,betweenness_centrality_delta,betweenness_centrality_abs_delta,closeness_centrality_delta,closeness_centrality_abs_delta,eigenvector_centrality_delta,eigenvector_centrality_abs_delta,pagerank_delta,pagerank_abs_delta
pems-bay,pems-bay,original,107,14,8.38010735809803,0.7472527472527473,0.4384526409921672,0.8717948717948719,0.043209876543209874,0.0014524328249818444,0.06797865326319533,3.497734007035695e-07,0.0035149639822598974,2,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,13,8.266575634479523,0.7307692307692307,0.46562519710470096,0.8611111111111109,0.040123456790123455,0.0014524328249818444,0.06796261397843145,3.881646670286056e-07,0.003579838037791162,2,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.0030864197530864196,0.0030864197530864196,0.0,0.0,-1.6039284763874617e-05,1.6039284763874617e-05,3.8391266325036137e-08,3.8391266325036137e-08,6.48740555312644e-05,6.48740555312644e-05
pems-bay,pems-bay,original,108,9,5.537400528788567,0.8333333333333334,0.4738635587150511,0.9166666666666666,0.027777777777777776,0.004892405305202002,0.06879625936734424,5.102051965995047e-08,0.0035003090236586454,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,9,5.537400528788567,0.8333333333333334,0.4738635587150511,0.9166666666666666,0.027777777777777776,0.004892405305202002,0.06878478412275216,8.437580345042715e-08,0.003510797386478787,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.1475244592079603e-05,1.1475244592079603e-05,3.335528379047668e-08,3.335528379047668e-08,1.0488362820141456e-05,1.0488362820141456e-05
pems-bay,pems-bay,original,109,17,9.172979891300201,0.6691176470588235,0.3677792502443916,0.8345588235294118,0.05246913580246913,0.007625272331154683,0.0761193898219073,2.804193476475032e-06,0.0036648124485659777,6,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,15,8.877739548683167,0.6190476190476191,0.38295655847204,0.8095238095238095,0.046296296296296294,0.007625272331154683,0.0761005669778653,2.8792627819570774e-06,0.0037124587894670747,6,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.006172839506172839,0.006172839506172839,0.0,0.0,-1.8822844042004627e-05,1.8822844042004627e-05,7.506930548204546e-08,7.506930548204546e-08,4.7646340901096994e-05,4.7646340901096994e-05
pems-bay,pems-bay,original,11,6,3.4408880174160004,0.7333333333333333,0.3991421968594759,0.8666666666666667,0.018518518518518517,0.012001681764323662,0.06307223760673067,2.724718845152619e-06,0.0030446575686771545,1,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,6,3.4408880174160004,0.7333333333333333,0.3991421968594759,0.8666666666666667,0.018518518518518517,0.012001681764323662,0.06306064178193911,3.7104667084205436e-06,0.0030818781313333337,1,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.159582479155763e-05,1.159582479155763e-05,9.857478632679248e-07,9.857478632679248e-07,3.722056265617916e-05,3.722056265617916e-05
pems-bay,pems-bay,original,110,17,10.325886771082878,0.75,0.4475583387079062,0.875,0.05246913580246913,0.011810572182089208,0.07105519809344159,3.65163199997876e-05,0.003794336000584852,0,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,14,9.658719599246979,0.7472527472527473,0.5159842375424829,0.8736263736263736,0.043209876543209874,0.011810572182089208,0.07087904308103611,4.4162063453070924e-05,0.003740090910414198,9,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.009259259259259259,0.009259259259259259,0.0,0.0,-0.0001761550124054767,0.0001761550124054767,7.645743453283324e-06,7.645743453283324e-06,-5.4245090170654004e-05,5.4245090170654004e-05
pems-bay,pems-bay,original,111,11,6.974938705563545,0.7818181818181819,0.47917857222596466,0.8909090909090909,0.033950617283950615,0.0,0.055512353281842876,3.402456094809983e-08,0.00333622872014054,2,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,11,6.974938705563545,0.7272727272727273,0.4655540266624355,0.8575757575757575,0.033950617283950615,0.0,0.0554976080000141,3.137239610205999e-08,0.003381479602275567,2,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.47452818287791e-05,1.47452818287791e-05,-2.6521648460398364e-09,2.6521648460398364e-09,4.5250882135026635e-05,4.5250882135026635e-05
pems-bay,pems-bay,original,112,9,5.549805968999863,0.8333333333333334,0.47539605589188016,0.9166666666666666,0.027777777777777776,0.011791461223865764,0.06316385755870767,5.5171903247409425e-09,0.003363990533767585,5,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,9,5.549805968999863,0.8333333333333334,0.47539605589188016,0.9166666666666666,0.027777777777777776,0.011791461223865764,0.06315418423942279,1.317211137060984e-08,0.0033748295536751675,5,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-9.673319284878024e-06,9.673319284878024e-06,7.654921045868898e-09,7.654921045868898e-09,1.0839019907582428e-05,1.0839019907582428e-05
pems-bay,pems-bay,original,113,5,3.310514450073242,0.9,0.5291886165191556,0.95,0.015432098765432098,0.006058173756832167,0.05841322321132735,6.557307029017468e-07,0.0030897631615203055,1,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,5,3.310514450073242,0.9,0.5291886165191556,0.95,0.015432098765432098,0.006058173756832167,0.05840327709790556,1.0885548625217166e-06,0.0031186288176037634,1,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-9.946113421789582e-06,9.946113421789582e-06,4.3282415961996976e-07,4.3282415961996976e-07,2.886565608345784e-05,2.886565608345784e-05
pems-bay,pems-bay,original,114,6,3.5478555262088776,0.6666666666666666,0.39630899164509975,0.8333333333333334,0.018518518518518517,0.06744257157053854,0.05919631243201145,2.24680075251476e-09,0.002643064154439205,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,6,3.5478555262088776,0.6666666666666666,0.39630899164509975,0.8333333333333334,0.018518518518518517,0.06713679623896342,0.05918781609526906,4.29249133187739e-09,0.0026511446521285064,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,-0.0003057753315751227,0.0003057753315751227,-8.496336742387645e-06,8.496336742387645e-06,2.04569057936263e-09,2.04569057936263e-09,8.080497689301382e-06,8.080497689301382e-06
pems-bay,pems-bay,original,115,4,2.155244916677475,1.0,0.4297541918909306,1.0,0.012345679012345678,0.0,0.06359310017305678,2.9573523961517977e-07,0.002123351826926391,0,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,4,2.155244916677475,1.0,0.4297541918909306,1.0,0.012345679012345678,0.0,0.06357183234743904,3.108589786859636e-07,0.00216732372418947,0,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-2.1267825617732328e-05,2.1267825617732328e-05,1.5123739070783847e-08,1.5123739070783847e-08,4.397189726307923e-05,4.397189726307923e-05
pems-bay,pems-bay,original,116,23,14.389721482992172,0.857707509881423,0.5278283835459037,0.9288537549407114,0.07098765432098765,0.0261437908496732,0.0672567518142006,0.20313210753204913,0.0034739268319657376,4,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,18,12.342769384384155,0.6470588235294118,0.4502246503729323,0.8202614379084967,0.05555555555555555,0.02480602377403203,0.06716329757749472,0.19636000635019715,0.0036381874444228073,4,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.015432098765432098,0.015432098765432098,-0.0013377670756411705,0.0013377670756411705,-9.345423670588382e-05,9.345423670588382e-05,-0.0067721011818519805,0.0067721011818519805,0.0001642606124570697,0.0001642606124570697
pems-bay,pems-bay,original,117,11,6.503895655274391,0.6,0.31915131816439113,0.8,0.033950617283950615,0.011963459847876771,0.0495673444249263,6.852825596994643e-08,0.004007158285542751,5,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,11,6.503895655274391,0.6,0.31915131816439113,0.8,0.033950617283950615,0.011963459847876771,0.04942971816251328,1.51155844764639e-07,0.00401635360072901,5,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-0.00013762626241302367,0.00013762626241302367,8.262758879469258e-08,8.262758879469258e-08,9.195315186259073e-06,9.195315186259073e-06
pems-bay,pems-bay,original,118,11,5.834705874323845,0.6727272727272727,0.35005060043069103,0.8363636363636363,0.033950617283950615,0.017945189771815157,0.05578068312108999,5.417826075243219e-08,0.0028297425314798104,2,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,5.733345687389374,0.6888888888888889,0.3914677825843845,0.8407407407407408,0.030864197530864196,0.017945189771815157,0.055769883067022685,5.605522268038398e-08,0.0028570788988358754,2,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.0030864197530864196,0.0030864197530864196,0.0,0.0,-1.0800054067304499e-05,1.0800054067304499e-05,1.8769619279517865e-09,1.8769619279517865e-09,2.733636735606504e-05,2.733636735606504e-05
pems-bay,pems-bay,original,119,10,6.128250978887081,0.9111111111111111,0.5265385887905585,0.9555555555555556,0.030864197530864196,1.9110958223445322e-05,0.04830765468667531,7.193383483581631e-09,0.003227952875855004,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,6.128250978887081,0.8888888888888888,0.5200938789819932,0.9444444444444444,0.030864197530864196,1.9110958223445322e-05,0.04830516226055976,9.520572984286547e-09,0.00326070333233191,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-2.4924261155523375e-06,2.4924261155523375e-06,2.327189500704916e-09,2.327189500704916e-09,3.275045647690598e-05,3.275045647690598e-05
pems-bay,pems-bay,original,12,8,4.551278203725815,0.5357142857142857,0.26742371934389353,0.7678571428571429,0.024691358024691357,0.0017390971983335243,0.04948759635265332,2.8642735240618886e-07,0.003033859546829235,5,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,8,4.551278203725815,0.5357142857142857,0.26742371934389353,0.7678571428571429,0.024691358024691357,0.0017390971983335243,0.04932796622341238,4.93828740821116e-07,0.003040931680372966,5,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-0.00015963012924093828,0.00015963012924093828,2.074013884149271e-07,2.074013884149271e-07,7.072133543731089e-06,7.072133543731089e-06
pems-bay,pems-bay,original,120,10,4.920212313532829,0.5777777777777777,0.2987391986856327,0.6888888888888889,0.030864197530864196,0.019474066429690785,0.048244786234550356,1.0205005066312221e-09,0.003420920850636276,7,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,4.920212313532829,0.5777777777777777,0.2987391986856327,0.6888888888888889,0.030864197530864196,0.019512288346137673,0.048240252427387054,1.5653338120893534e-09,0.0034387840912193947,7,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,3.8221916446888604e-05,3.8221916446888604e-05,-4.5338071633024835e-06,4.5338071633024835e-06,5.448333054581313e-10,5.448333054581313e-10,1.786324058311887e-05,1.786324058311887e-05
pems-bay,pems-bay,original,121,13,6.675376698374748,0.717948717948718,0.37278602652058634,0.8589743589743589,0.040123456790123455,0.0016244314489928524,0.0814462869008783,7.161769958380858e-06,0.002847881887187429,6,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,13,6.675376698374748,0.6153846153846154,0.3396828400927977,0.7991452991452989,0.040123456790123455,0.001605320490769407,0.08142473777234678,5.869274496410641e-06,0.0029875605981548713,6,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,-1.9110958223445386e-05,1.9110958223445386e-05,-2.1549128531514472e-05,2.1549128531514472e-05,-1.2924954619702164e-06,1.2924954619702164e-06,0.00013967871096744232,0.00013967871096744232
pems-bay,pems-bay,original,122,17,9.40995130687952,0.6617647058823529,0.379543668208265,0.829656862745098,0.05246913580246913,0.01339678171463517,0.07248905646020808,1.79858067005257e-06,0.0037576131553419437,6,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,17,9.40995130687952,0.5735294117647058,0.3409887225804471,0.7818627450980392,0.05246913580246913,0.01339678171463517,0.07247198602227295,2.1980536740232037e-06,0.003911955662826523,6,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.7070437935126637e-05,1.7070437935126637e-05,3.9947300397063364e-07,3.9947300397063364e-07,0.00015434250748457912,0.00015434250748457912
pems-bay,pems-bay,original,123,10,5.42650493979454,0.7333333333333333,0.3840567280993632,0.8666666666666667,0.030864197530864196,0.0,0.06930355322130322,5.489312685319008e-08,0.003451036606580358,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,5.42650493979454,0.7333333333333333,0.3840567280993632,0.8666666666666667,0.030864197530864196,0.0,0.06929190813343124,8.996145069858126e-08,0.0034617785493324484,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.1645087871978155e-05,1.1645087871978155e-05,3.5068323845391186e-08,3.5068323845391186e-08,1.0741942752090245e-05,1.0741942752090245e-05
pems-bay,pems-bay,original,124,12,5.924322888255119,0.6363636363636364,0.31458674762878974,0.8131313131313131,0.037037037037037035,9.55547911172266e-05,0.0564762952442087,6.809064486037713e-08,0.002851153600649036,2,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,10,5.703366473317146,0.6888888888888889,0.3906830372892326,0.8407407407407407,0.030864197530864196,9.55547911172266e-05,0.056465224173518354,6.899403093457164e-08,0.002831533957719851,2,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.006172839506172839,0.006172839506172839,0.0,0.0,-1.1071070690343854e-05,1.1071070690343854e-05,9.033860741945032e-10,9.033860741945032e-10,-1.961964292918495e-05,1.961964292918495e-05
pems-bay,pems-bay,original,125,22,9.792633891105652,0.7272727272727273,0.33672803940038537,0.8578643578643574,0.06790123456790123,0.012250124221228452,0.07251224039550593,0.10791616962461824,0.0027105388726947335,4,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,11,7.7381108701229095,0.8,0.5486193716892805,0.9,0.033950617283950615,0.014638993999159116,0.07241194384304644,0.07853998171080935,0.00265358141974948,4,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.033950617283950615,0.033950617283950615,0.0023888697779306644,0.0023888697779306644,-0.00010029655245948066,0.00010029655245948066,-0.029376187913808888,0.029376187913808888,-5.695745294525363e-05,5.695745294525363e-05
pems-bay,pems-bay,original,126,8,4.524113520979881,0.75,0.3987646357802049,0.875,0.024691358024691357,0.0,0.0835504426729907,1.9895494942728866e-05,0.0024761825926997182,10,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,8,4.524113520979881,0.7142857142857143,0.3865313549157761,0.8571428571428571,0.024691358024691357,0.0,0.08351859590414981,1.0371560017188568e-05,0.0025635274388270033,11,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-3.184676884088189e-05,3.184676884088189e-05,-9.523934925540298e-06,9.523934925540298e-06,8.734484612728504e-05,8.734484612728504e-05
pems-bay,pems-bay,original,127,9,5.6334215849637985,0.8333333333333334,0.4819580139606072,0.9166666666666666,0.027777777777777776,0.004911516263425448,0.0679547026948849,4.606031432229583e-08,0.0035567698262468682,3,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,9,5.6334215849637985,0.8333333333333334,0.4819580139606072,0.9166666666666666,0.027777777777777776,0.004911516263425448,0.06794350645433828,7.696671091604493e-08,0.003566988703445246,3,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-1.1196240546629266e-05,1.1196240546629266e-05,3.09063965937491e-08,3.09063965937491e-08,1.0218877198377944e-05,1.0218877198377944e-05
pems-bay,pems-bay,original,128,8,3.9651379883289337,0.39285714285714285,0.18223725572021202,0.648809523809524,0.024691358024691357,0.053568015900317234,0.08661520342031302,2.317999016772041e-05,0.002354575430210139,11,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,8,3.9651379883289337,0.35714285714285715,0.1763518419214693,0.630952380952381,0.024691358024691357,0.05593777472002446,0.08659333670131521,2.871012058997822e-05,0.0024701998713733187,12,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0023697588197072253,0.0023697588197072253,-2.1866718997815004e-05,2.1866718997815004e-05,5.530130422257812e-06,5.530130422257812e-06,0.00011562444116317971,0.00011562444116317971
pems-bay,pems-bay,original,129,7,3.592248573899269,0.6190476190476191,0.3264682485538374,0.8095238095238095,0.021604938271604937,0.004319076558498643,0.059311846702376804,1.608698684317812e-09,0.002459625570914757,5,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,7,3.592248573899269,0.6190476190476191,0.3264682485538374,0.8095238095238095,0.021604938271604937,0.004319076558498643,0.05930331717082128,3.050972763188328e-09,0.0024761040429564798,5,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,0.0,0.0,0.0,0.0,-8.529531555521996e-06,8.529531555521996e-06,1.442274078870516e-09,1.442274078870516e-09,1.6478472041722876e-05,1.6478472041722876e-05
pems-bay,pems-bay,original,13,9,6.5150405913591385,0.8888888888888888,0.6042948889610501,0.9444444444444444,0.027777777777777776,0.0,0.06692689868458243,6.829842137201148e-06,0.0030357165896621615,0,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,8,6.375331401824951,1.0,0.72586914688718,1.0,0.024691358024691357,0.0,0.06691757956730651,6.153650016244484e-06,0.0030956303549085767,0,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.0030864197530864196,0.0030864197530864196,0.0,0.0,-9.319117275918831e-06,9.319117275918831e-06,-6.761921209566642e-07,6.761921209566642e-07,5.991376524641526e-05,5.991376524641526e-05
pems-bay,pems-bay,original,130,17,10.290024608373642,0.75,0.4470261883723768,0.875,0.05246913580246913,0.0068608340022168705,0.07157910745281809,3.6869113364948304e-05,0.003784206750280815,0,pems-bay-by-nois_corr-with-alpah_filter0_3,pems-bay,backbone,14,9.516402572393417,0.7472527472527473,0.5097860495625425,0.8736263736263736,0.043209876543209874,0.007338607957803004,0.07132777252045754,4.324539449631848e-05,0.0036896293340638263,9,pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_3,True,True,-0.009259259259259259,0.009259259259259259,0.00047777395558613357,0.00047777395558613357,-0.0002513349323605557,0.0002513349323605557,6.3762811313701785e-06,6.3762811313701785e-06,-9.45774162169886e-05,9.45774162169886e-05
