graph_name,dataset,role,source,target,path_length
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,105,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,7,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,107,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,178,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,92,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,79,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,27,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,152,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,45,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,2,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,78,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,101,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,133,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,135,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,48,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,170,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,1,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,177,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,184,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,99,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,32,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,97,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,198,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,96,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,60,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,43,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,63,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,82,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,130,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,75,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,66,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,153,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,28,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,44,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,46,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,203,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,183,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,16,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,134,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,166,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,196,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,29,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,38,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,30,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,165,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,149,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,127,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,206,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,128,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,154,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,157,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,155,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,162,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,159,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,81,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,41,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,77,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,84,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,197,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,148,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,35,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,50,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,189,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,33,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,64,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,124,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,138,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,5,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,93,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,136,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,65,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,23,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,160,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,163,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,161,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,188,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,195,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,187,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,9,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,104,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,131,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,146,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,158,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,100,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,204,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,88,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,14,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,151,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,87,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,18,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,21,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,200,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,121,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,126,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,4,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,15,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,191,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,6,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,174,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,91,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,144,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,3,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,17,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,192,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,12,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,193,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,80,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,34,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,89,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,172,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,150,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,8,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,185,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,186,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,86,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,180,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,59,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,182,11
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,0,181,11
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,2,1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,7,1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,123,1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,135,1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,49,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,27,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,79,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,11,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,107,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,153,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,179,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,201,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,28,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,177,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,139,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,184,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,101,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,133,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,183,2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,129,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,147,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,78,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,108,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,132,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,85,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,92,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,171,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,178,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,45,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,55,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,173,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,110,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,25,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,56,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,120,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,16,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,170,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,134,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,166,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,196,3
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,109,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,106,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,152,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,46,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,168,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,169,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,202,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,44,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,203,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,105,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,53,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,167,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,95,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,48,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,125,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,38,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,165,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,33,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,30,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,64,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,124,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,138,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,29,4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,24,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,51,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,58,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,114,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,50,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,189,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,42,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,111,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,66,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,62,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,54,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,37,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,142,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,5,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,93,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,136,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,23,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,4,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,15,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,191,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,65,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,6,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,174,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,91,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,144,5
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,112,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,13,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,143,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,18,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,21,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,200,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,121,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,126,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,35,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,145,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,115,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,3,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,17,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,192,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,12,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,193,6
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,116,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,194,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,36,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,67,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,161,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,188,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,80,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,195,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,160,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,163,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,187,7
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,140,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,199,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,118,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,117,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,175,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,154,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,157,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,162,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,127,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,155,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,206,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,159,8
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,40,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,73,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,176,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,10,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,61,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,72,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,102,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,190,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,39,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,57,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,68,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,71,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,74,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,98,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,103,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,119,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,205,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,97,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,128,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,198,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,32,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,96,9
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,70,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,52,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,137,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,164,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,83,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,113,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,122,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,31,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,156,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,141,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,22,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,94,10
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,1,19,10
