graph_name,dataset,role,source,target,weight,edge_overlap
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,4,160,0.9494669437408447,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,4,217,0.6259377002716064,0.10526315789473684
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,104,0.511533260345459,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,44,0.8325929045677185,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,117,0.6631859540939331,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,155,0.6400781273841858,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,159,0.6319000720977783,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,184,0.5115564465522766,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,5,185,0.5146591663360596,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,6,20,0.9050489664077759,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,6,97,0.4385208785533905,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,7,83,0.1834864318370819,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,7,96,0.6553107500076294,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,8,88,0.6970007419586182,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,8,191,0.754143476486206,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,9,82,0.44463005661964417,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,9,121,0.8268499374389648,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,9,218,0.35154470801353455,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,9,221,0.5918290615081787,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,10,46,0.8794770836830139,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,11,60,0.7368704676628113,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,11,113,0.790931761264801,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,12,74,0.744202196598053,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,12,83,0.8056862354278564,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,12,44,0.707196056842804,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,12,184,0.3832772672176361,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,13,204,0.5828820466995239,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,14,45,0.6470409631729126,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,14,93,0.5664845705032349,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,14,23,0.45395445823669434,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,14,64,0.8359671831130981,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,14,138,0.504627525806427,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,15,114,0.5467389225959778,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,15,240,0.5029683113098145,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,16,46,0.3894382417201996,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,16,50,0.9956002831459045,0.5
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,16,164,0.5786249041557312,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,16,257,0.3038876950740814,0.09090909090909091
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,17,120,0.8047545552253723,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,17,135,0.8371191024780273,0.5
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,18,24,0.46510204672813416,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,18,217,0.7785102128982544,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,19,202,0.7215913534164429,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,19,204,0.533017635345459,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,19,20,0.39083921909332275,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,19,68,0.7292429208755493,0.11764705882352941
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,19,217,0.5498619079589844,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,20,97,0.42925626039505005,0.07142857142857142
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,20,160,0.6528152227401733,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,20,128,0.6429352760314941,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,20,312,0.5555046200752258,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,21,98,0.7529698610305786,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,21,66,0.49036723375320435,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,22,287,0.38981443643569946,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,22,309,0.41082340478897095,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,23,30,0.6594505310058594,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,23,64,0.8052515983581543,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,23,120,0.5874491930007935,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,24,176,0.7730035185813904,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,24,212,0.5866918563842773,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,25,188,0.5491807460784912,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,25,54,0.5880646705627441,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,25,218,0.9459856748580933,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,25,246,0.5462695956230164,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,31,0.7214546799659729,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,56,0.3703628480434418,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,68,0.3398343622684479,0.05555555555555555
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,121,0.7505518198013306,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,217,0.5041433572769165,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,26,55,0.4551585614681244,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,27,156,0.8389484286308289,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,27,288,0.6834892630577087,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,27,289,0.5132229924201965,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,27,292,0.4119371771812439,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,27,297,0.5620514154434204,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,28,59,0.77702397108078,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,28,116,0.45203933119773865,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,29,129,0.4066585600376129,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,29,143,0.8104055523872375,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,29,239,0.4898871183395386,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,29,298,0.35037416219711304,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,30,45,0.4422883987426758,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,31,82,0.7788329720497131,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,31,84,0.4830433428287506,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,31,109,0.5088974237442017,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,31,219,0.66722172498703,0.18181818181818182
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,32,85,0.6664243340492249,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,32,114,0.5179986953735352,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,32,306,0.800930380821228,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,32,307,0.5005972385406494,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,62,0.4050616919994354,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,94,0.4965530335903168,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,96,0.4863930642604828,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,108,0.9104465246200562,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,123,0.9846346378326416,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,127,0.8055000305175781,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,228,0.4390048682689667,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,33,240,0.8491044044494629,0.3333333333333333
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,34,141,0.2817538380622864,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,34,312,0.4636864960193634,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,34,228,0.5218546986579895,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,35,143,0.636155903339386,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,35,238,0.6586982607841492,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,36,54,0.6858638525009155,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,36,246,0.726614236831665,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,36,118,0.6274523735046387,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,36,124,0.7427934408187866,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,37,193,0.8487437963485718,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,37,314,0.5085046887397766,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,37,244,0.7317757606506348,0.06666666666666667
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,38,203,0.4445195198059082,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,38,205,0.6298421621322632,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,40,219,0.39088109135627747,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,40,220,0.6371958255767822,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,41,164,0.45591723918914795,0.09090909090909091
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,41,313,0.6173425912857056,0.1
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,41,53,0.8696980476379395,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,41,68,0.5146128535270691,0.11764705882352941
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,41,151,0.7015754580497742,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,136,0.5637251138687134,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,244,0.7005599141120911,0.05555555555555555
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,139,0.5007813572883606,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,140,0.4991256296634674,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,241,0.6710642576217651,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,42,245,0.6718368530273438,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,43,184,0.11515023559331894,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,43,185,0.11389295011758804,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,43,191,0.5536932945251465,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,44,66,0.7644006013870239,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,44,95,0.7273399233818054,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,45,146,0.44083279371261597,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,45,251,0.8751638531684875,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,45,133,0.32751426100730896,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,46,115,0.8393948674201965,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,46,50,0.44098708033561707,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,47,117,0.8934624195098877,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,48,60,0.751129150390625,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,48,147,0.7926225662231445,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,48,311,0.5694816708564758,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,49,120,0.996216356754303,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,49,138,0.48338478803634644,0.5
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,50,62,0.36518123745918274,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,50,142,0.24337002635002136,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,50,164,0.5223662853240967,0.18181818181818182
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,50,257,0.26187896728515625,0.07142857142857142
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,50,313,0.3697105646133423,0.09090909090909091
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,51,109,0.4861421287059784,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,51,221,0.7411587834358215,0.07142857142857142
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,51,61,0.7590219974517822,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,51,225,0.5685374736785889,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,52,69,0.7569721341133118,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,52,112,0.624683141708374,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,53,102,0.5683487057685852,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,54,218,0.78352952003479,0.1
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,55,82,0.5140336751937866,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,55,131,0.26449957489967346,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,55,219,0.902492105960846,0.08333333333333333
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,55,221,0.5199026465415955,0.06666666666666667
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,56,217,0.9717095494270325,0.06666666666666667
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,57,90,0.7822670936584473,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,57,211,0.7828450798988342,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,57,214,0.6409991383552551,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,58,70,0.34096667170524597,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,58,99,0.7049869894981384,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,58,149,0.6825807094573975,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,58,310,0.4037650227546692,0.4
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,59,136,0.566767692565918,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,59,244,0.7035356163978577,0.0625
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,59,65,0.7741727828979492,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,60,91,0.7037891149520874,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,61,223,0.5604726672172546,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,61,178,0.518973708152771,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,62,237,0.49194592237472534,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,62,86,0.6343120336532593,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,62,100,0.7618140578269958,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,63,150,0.4068290591239929,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,63,191,0.1910240352153778,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,64,320,0.576946496963501,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,65,116,0.4491055905818939,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,66,104,0.5882776975631714,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,66,117,0.5859107971191406,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,66,155,0.5627349019050598,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,66,159,0.5545870661735535,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,66,184,0.43766340613365173,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,67,94,0.9845465421676636,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,67,238,0.7564644813537598,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,72,0.686840832233429,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,97,0.45616284012794495,0.2777777777777778
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,151,0.9527139067649841,0.21428571428571427
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,158,0.6231681108474731,0.058823529411764705
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,170,0.48454636335372925,0.047619047619047616
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,171,0.48160988092422485,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,191,0.2914169430732727,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,226,0.7582731246948242,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,227,0.7475934624671936,0.11764705882352941
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,68,217,0.9561744928359985,0.5263157894736842
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,69,94,0.8055413961410522,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,69,238,0.4703275263309479,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,70,172,0.2627507448196411,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,71,129,0.5484057664871216,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,71,239,0.35456982254981995,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,72,97,0.9280603528022766,0.18181818181818182
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,72,102,0.7140336632728577,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,72,313,0.4474862813949585,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,72,217,0.5068420767784119,0.05555555555555555
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,73,102,0.9997529983520508,0.2857142857142857
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,73,149,0.5087125897407532,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,73,164,0.7600563168525696,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,74,83,0.9938262104988098,0.6666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,74,95,0.7002597451210022,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,75,303,0.5112325549125671,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,75,305,0.9173681735992432,0.09090909090909091
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,75,180,0.537833571434021,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,76,122,0.7082305550575256,0.25
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,76,221,0.5957129597663879,0.07692307692307693
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,76,179,0.5245299935340881,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,78,193,0.851506769657135,0.2727272727272727
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,78,314,0.5118803381919861,0.1111111111111111
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,78,116,0.5548693537712097,0.07692307692307693
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,78,243,0.7314367890357971,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,78,244,0.728495717048645,0.125
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,79,120,0.658463180065155,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,79,133,0.4623846113681793,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,80,146,0.9904413819313049,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,80,188,0.16313345730304718,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,80,251,0.8220071196556091,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,81,240,0.6576164960861206,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,81,144,0.6349031329154968,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,82,217,0.4456256031990051,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,83,95,0.7645100951194763,0.2
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,84,219,0.9536364078521729,0.2222222222222222
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,84,221,0.9291354417800903,0.07692307692307693
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,85,144,0.809522271156311,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,86,228,0.6712047457695007,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,87,136,0.721067488193512,0.14285714285714285
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,87,244,0.8443536758422852,0.0625
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,87,152,0.6986887454986572,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,87,161,0.7017600536346436,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,88,243,0.2412026822566986,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,88,244,0.24327416718006134,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,88,235,0.19044077396392822,0.0
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,89,110,0.5364300012588501,0.16666666666666666
pems-bay-by-glanb-with-alpah_filter0_3,pems-bay,backbone,89,150,0.9739130139350891,0.2857142857142857
