graph_name,dataset,role,source,target,weight,edge_overlap
wikivital-mathematics,wikivital-mathematics,original,0,84,2.0,0.22695035460992907
wikivital-mathematics,wikivital-mathematics,original,0,85,1.0,0.1918819188191882
wikivital-mathematics,wikivital-mathematics,original,0,86,2.0,0.1651705565529623
wikivital-mathematics,wikivital-mathematics,original,0,87,1.0,0.15251299826689774
wikivital-mathematics,wikivital-mathematics,original,0,88,2.0,0.13508771929824562
wikivital-mathematics,wikivital-mathematics,original,0,89,1.0,0.22357019064124783
wikivital-mathematics,wikivital-mathematics,original,0,90,1.0,0.15055762081784388
wikivital-mathematics,wikivital-mathematics,original,0,91,1.0,0.0375234521575985
wikivital-mathematics,wikivital-mathematics,original,0,92,1.0,0.031423290203327174
wikivital-mathematics,wikivital-mathematics,original,0,93,2.0,0.09420289855072464
wikivital-mathematics,wikivital-mathematics,original,0,94,2.0,0.19926873857404023
wikivital-mathematics,wikivital-mathematics,original,0,95,1.0,0.23958333333333334
wikivital-mathematics,wikivital-mathematics,original,0,96,2.0,0.09357798165137615
wikivital-mathematics,wikivital-mathematics,original,0,97,4.0,0.10036496350364964
wikivital-mathematics,wikivital-mathematics,original,0,98,3.0,0.16958041958041958
wikivital-mathematics,wikivital-mathematics,original,0,99,1.0,0.020905923344947737
wikivital-mathematics,wikivital-mathematics,original,0,100,1.0,0.017543859649122806
wikivital-mathematics,wikivital-mathematics,original,0,101,1.0,0.020942408376963352
wikivital-mathematics,wikivital-mathematics,original,0,102,2.0,0.1423487544483986
wikivital-mathematics,wikivital-mathematics,original,0,103,2.0,0.15055762081784388
wikivital-mathematics,wikivital-mathematics,original,0,104,1.0,0.018691588785046728
wikivital-mathematics,wikivital-mathematics,original,0,105,1.0,0.1619217081850534
wikivital-mathematics,wikivital-mathematics,original,0,106,2.0,0.07352941176470588
wikivital-mathematics,wikivital-mathematics,original,0,107,2.0,0.17868852459016393
wikivital-mathematics,wikivital-mathematics,original,0,108,1.0,0.06839186691312385
wikivital-mathematics,wikivital-mathematics,original,0,109,1.0,0.0695970695970696
wikivital-mathematics,wikivital-mathematics,original,0,110,2.0,0.13059701492537312
wikivital-mathematics,wikivital-mathematics,original,0,111,3.0,0.1651376146788991
wikivital-mathematics,wikivital-mathematics,original,0,112,1.0,0.12962962962962962
wikivital-mathematics,wikivital-mathematics,original,0,113,1.0,0.15073529411764705
wikivital-mathematics,wikivital-mathematics,original,0,114,1.0,0.14048059149722736
wikivital-mathematics,wikivital-mathematics,original,0,118,1.0,0.11942959001782531
wikivital-mathematics,wikivital-mathematics,original,0,121,1.0,0.08928571428571429
wikivital-mathematics,wikivital-mathematics,original,0,122,1.0,0.10810810810810811
wikivital-mathematics,wikivital-mathematics,original,0,123,1.0,0.0893854748603352
wikivital-mathematics,wikivital-mathematics,original,0,124,1.0,0.08007448789571694
wikivital-mathematics,wikivital-mathematics,original,0,127,1.0,0.06854130052724078
wikivital-mathematics,wikivital-mathematics,original,0,129,1.0,0.1520979020979021
wikivital-mathematics,wikivital-mathematics,original,0,133,1.0,0.08073394495412844
wikivital-mathematics,wikivital-mathematics,original,0,134,1.0,0.13214285714285715
wikivital-mathematics,wikivital-mathematics,original,0,135,1.0,0.048507462686567165
wikivital-mathematics,wikivital-mathematics,original,0,137,1.0,0.07777777777777778
wikivital-mathematics,wikivital-mathematics,original,0,138,1.0,0.059813084112149535
wikivital-mathematics,wikivital-mathematics,original,0,139,1.0,0.12932604735883424
wikivital-mathematics,wikivital-mathematics,original,0,140,1.0,0.013108614232209739
wikivital-mathematics,wikivital-mathematics,original,0,141,1.0,0.07339449541284404
wikivital-mathematics,wikivital-mathematics,original,0,142,1.0,0.081374321880651
wikivital-mathematics,wikivital-mathematics,original,0,144,1.0,0.05830388692579505
wikivital-mathematics,wikivital-mathematics,original,0,145,1.0,0.029304029304029304
wikivital-mathematics,wikivital-mathematics,original,0,146,1.0,0.09566787003610108
wikivital-mathematics,wikivital-mathematics,original,0,147,1.0,0.15263157894736842
wikivital-mathematics,wikivital-mathematics,original,0,148,1.0,0.11879432624113476
wikivital-mathematics,wikivital-mathematics,original,0,149,1.0,0.07889908256880734
wikivital-mathematics,wikivital-mathematics,original,0,151,1.0,0.08333333333333333
wikivital-mathematics,wikivital-mathematics,original,0,152,1.0,0.09026548672566372
wikivital-mathematics,wikivital-mathematics,original,0,154,3.0,0.08214285714285714
wikivital-mathematics,wikivital-mathematics,original,0,156,1.0,0.03874538745387454
wikivital-mathematics,wikivital-mathematics,original,0,157,1.0,0.06043956043956044
wikivital-mathematics,wikivital-mathematics,original,0,158,1.0,0.0712979890310786
wikivital-mathematics,wikivital-mathematics,original,0,161,1.0,0.09123434704830054
wikivital-mathematics,wikivital-mathematics,original,0,162,2.0,0.19576719576719576
wikivital-mathematics,wikivital-mathematics,original,0,163,2.0,0.08801498127340825
wikivital-mathematics,wikivital-mathematics,original,0,164,1.0,0.05514705882352941
wikivital-mathematics,wikivital-mathematics,original,0,165,1.0,0.0724907063197026
wikivital-mathematics,wikivital-mathematics,original,0,166,1.0,0.13167259786476868
wikivital-mathematics,wikivital-mathematics,original,0,168,1.0,0.08007448789571694
wikivital-mathematics,wikivital-mathematics,original,0,169,2.0,0.15508021390374332
wikivital-mathematics,wikivital-mathematics,original,0,170,1.0,0.16087751371115175
wikivital-mathematics,wikivital-mathematics,original,0,171,1.0,0.04868913857677903
wikivital-mathematics,wikivital-mathematics,original,0,172,2.0,0.1252302025782689
wikivital-mathematics,wikivital-mathematics,original,0,174,2.0,0.09498207885304659
wikivital-mathematics,wikivital-mathematics,original,0,175,1.0,0.14359861591695502
wikivital-mathematics,wikivital-mathematics,original,0,176,1.0,0.10035211267605634
wikivital-mathematics,wikivital-mathematics,original,0,177,1.0,0.08058608058608059
wikivital-mathematics,wikivital-mathematics,original,0,178,1.0,0.024299065420560748
wikivital-mathematics,wikivital-mathematics,original,0,179,1.0,0.1037037037037037
wikivital-mathematics,wikivital-mathematics,original,0,180,1.0,0.10351201478743069
wikivital-mathematics,wikivital-mathematics,original,0,181,1.0,0.08226691042047532
wikivital-mathematics,wikivital-mathematics,original,0,182,2.0,0.10752688172043011
wikivital-mathematics,wikivital-mathematics,original,0,183,2.0,0.14754098360655737
wikivital-mathematics,wikivital-mathematics,original,0,184,1.0,0.11387900355871886
wikivital-mathematics,wikivital-mathematics,original,0,185,1.0,0.1057347670250896
wikivital-mathematics,wikivital-mathematics,original,0,186,1.0,0.06797853309481217
wikivital-mathematics,wikivital-mathematics,original,0,189,1.0,0.08303886925795052
wikivital-mathematics,wikivital-mathematics,original,0,191,2.0,0.12259194395796848
wikivital-mathematics,wikivital-mathematics,original,0,195,2.0,0.08849557522123894
wikivital-mathematics,wikivital-mathematics,original,0,196,1.0,0.04512635379061372
wikivital-mathematics,wikivital-mathematics,original,0,197,1.0,0.10320284697508897
wikivital-mathematics,wikivital-mathematics,original,0,198,1.0,0.05765765765765766
wikivital-mathematics,wikivital-mathematics,original,0,211,1.0,0.09556313993174062
wikivital-mathematics,wikivital-mathematics,original,0,212,2.0,0.06514084507042253
wikivital-mathematics,wikivital-mathematics,original,0,217,2.0,0.06398537477148081
wikivital-mathematics,wikivital-mathematics,original,0,218,1.0,0.06985294117647059
wikivital-mathematics,wikivital-mathematics,original,0,219,1.0,0.1872852233676976
wikivital-mathematics,wikivital-mathematics,original,0,220,1.0,0.07142857142857142
wikivital-mathematics,wikivital-mathematics,original,0,221,1.0,0.06998158379373849
wikivital-mathematics,wikivital-mathematics,original,0,222,1.0,0.08639705882352941
wikivital-mathematics,wikivital-mathematics,original,0,223,1.0,0.08362989323843416
wikivital-mathematics,wikivital-mathematics,original,0,225,1.0,0.14522058823529413
wikivital-mathematics,wikivital-mathematics,original,0,227,3.0,0.16171003717472118
wikivital-mathematics,wikivital-mathematics,original,0,230,1.0,0.10070671378091872
wikivital-mathematics,wikivital-mathematics,original,0,231,1.0,0.10261194029850747
wikivital-mathematics,wikivital-mathematics,original,0,232,1.0,0.027422303473491772
wikivital-mathematics,wikivital-mathematics,original,0,234,1.0,0.027472527472527472
wikivital-mathematics,wikivital-mathematics,original,0,237,1.0,0.06076388888888889
wikivital-mathematics,wikivital-mathematics,original,0,240,1.0,0.05090909090909091
wikivital-mathematics,wikivital-mathematics,original,0,241,1.0,0.030575539568345324
wikivital-mathematics,wikivital-mathematics,original,0,243,1.0,0.10877192982456141
wikivital-mathematics,wikivital-mathematics,original,0,244,1.0,0.09281961471103327
wikivital-mathematics,wikivital-mathematics,original,0,245,1.0,0.10387323943661972
wikivital-mathematics,wikivital-mathematics,original,0,246,2.0,0.2108843537414966
wikivital-mathematics,wikivital-mathematics,original,0,249,1.0,0.08571428571428572
wikivital-mathematics,wikivital-mathematics,original,0,256,1.0,0.09347442680776014
wikivital-mathematics,wikivital-mathematics,original,0,259,1.0,0.09929078014184398
wikivital-mathematics,wikivital-mathematics,original,0,263,1.0,0.10608695652173913
wikivital-mathematics,wikivital-mathematics,original,0,264,1.0,0.08916083916083917
wikivital-mathematics,wikivital-mathematics,original,0,266,1.0,0.15753424657534246
wikivital-mathematics,wikivital-mathematics,original,0,267,1.0,0.06474820143884892
wikivital-mathematics,wikivital-mathematics,original,0,271,1.0,0.09075043630017451
wikivital-mathematics,wikivital-mathematics,original,0,272,1.0,0.09187279151943463
wikivital-mathematics,wikivital-mathematics,original,0,276,1.0,0.1368421052631579
wikivital-mathematics,wikivital-mathematics,original,0,277,1.0,0.10398613518197573
wikivital-mathematics,wikivital-mathematics,original,0,278,1.0,0.10314685314685315
wikivital-mathematics,wikivital-mathematics,original,0,279,1.0,0.11013986013986014
wikivital-mathematics,wikivital-mathematics,original,0,280,1.0,0.09281961471103327
wikivital-mathematics,wikivital-mathematics,original,0,281,1.0,0.07787610619469026
wikivital-mathematics,wikivital-mathematics,original,0,284,1.0,0.13667820069204153
wikivital-mathematics,wikivital-mathematics,original,0,285,1.0,0.11826086956521739
wikivital-mathematics,wikivital-mathematics,original,0,287,1.0,0.06569343065693431
wikivital-mathematics,wikivital-mathematics,original,0,288,1.0,0.1290909090909091
wikivital-mathematics,wikivital-mathematics,original,0,291,1.0,0.13250883392226148
wikivital-mathematics,wikivital-mathematics,original,0,292,1.0,0.07578558225508318
wikivital-mathematics,wikivital-mathematics,original,0,293,1.0,0.06093189964157706
wikivital-mathematics,wikivital-mathematics,original,0,294,1.0,0.026022304832713755
wikivital-mathematics,wikivital-mathematics,original,0,297,1.0,0.025925925925925925
wikivital-mathematics,wikivital-mathematics,original,0,298,1.0,0.031423290203327174
wikivital-mathematics,wikivital-mathematics,original,0,302,1.0,0.15213675213675212
wikivital-mathematics,wikivital-mathematics,original,0,303,1.0,0.07801418439716312
wikivital-mathematics,wikivital-mathematics,original,0,305,1.0,0.12169312169312169
wikivital-mathematics,wikivital-mathematics,original,0,306,1.0,0.1054481546572935
wikivital-mathematics,wikivital-mathematics,original,0,307,1.0,0.07610619469026549
wikivital-mathematics,wikivital-mathematics,original,0,311,2.0,0.12234042553191489
wikivital-mathematics,wikivital-mathematics,original,0,312,1.0,0.14136125654450263
wikivital-mathematics,wikivital-mathematics,original,0,314,1.0,0.07368421052631578
wikivital-mathematics,wikivital-mathematics,original,0,315,1.0,0.11818181818181818
wikivital-mathematics,wikivital-mathematics,original,0,316,1.0,0.13357400722021662
wikivital-mathematics,wikivital-mathematics,original,0,317,1.0,0.10726643598615918
wikivital-mathematics,wikivital-mathematics,original,0,318,2.0,0.14629629629629629
wikivital-mathematics,wikivital-mathematics,original,0,319,1.0,0.10951526032315978
wikivital-mathematics,wikivital-mathematics,original,0,320,1.0,0.07352941176470588
wikivital-mathematics,wikivital-mathematics,original,0,322,1.0,0.0631768953068592
wikivital-mathematics,wikivital-mathematics,original,0,323,1.0,0.024390243902439025
wikivital-mathematics,wikivital-mathematics,original,0,325,1.0,0.10166358595194085
wikivital-mathematics,wikivital-mathematics,original,0,326,1.0,0.13380281690140844
wikivital-mathematics,wikivital-mathematics,original,0,327,2.0,0.16129032258064516
wikivital-mathematics,wikivital-mathematics,original,0,330,1.0,0.11839708561020036
wikivital-mathematics,wikivital-mathematics,original,0,331,1.0,0.06481481481481481
wikivital-mathematics,wikivital-mathematics,original,0,332,1.0,0.13126079447322972
wikivital-mathematics,wikivital-mathematics,original,0,334,1.0,0.0873440285204991
wikivital-mathematics,wikivital-mathematics,original,0,336,1.0,0.15357766143106458
wikivital-mathematics,wikivital-mathematics,original,0,338,3.0,0.08687615526802218
wikivital-mathematics,wikivital-mathematics,original,0,339,2.0,0.1070110701107011
wikivital-mathematics,wikivital-mathematics,original,0,340,1.0,0.07763401109057301
wikivital-mathematics,wikivital-mathematics,original,0,343,1.0,0.11151736745886655
wikivital-mathematics,wikivital-mathematics,original,0,344,2.0,0.0962962962962963
wikivital-mathematics,wikivital-mathematics,original,0,345,1.0,0.07050092764378478
wikivital-mathematics,wikivital-mathematics,original,0,347,1.0,0.09724770642201835
wikivital-mathematics,wikivital-mathematics,original,0,349,1.0,0.07220216606498195
wikivital-mathematics,wikivital-mathematics,original,0,352,1.0,0.03272727272727273
wikivital-mathematics,wikivital-mathematics,original,0,355,1.0,0.014732965009208104
wikivital-mathematics,wikivital-mathematics,original,0,362,1.0,0.032432432432432434
wikivital-mathematics,wikivital-mathematics,original,0,363,1.0,0.13138686131386862
wikivital-mathematics,wikivital-mathematics,original,0,364,1.0,0.11586452762923351
wikivital-mathematics,wikivital-mathematics,original,0,365,1.0,0.035381750465549346
wikivital-mathematics,wikivital-mathematics,original,0,369,1.0,0.056363636363636366
wikivital-mathematics,wikivital-mathematics,original,0,373,1.0,0.12885662431941924
wikivital-mathematics,wikivital-mathematics,original,0,375,1.0,0.01303538175046555
wikivital-mathematics,wikivital-mathematics,original,0,376,1.0,0.045871559633027525
wikivital-mathematics,wikivital-mathematics,original,0,378,1.0,0.06428571428571428
wikivital-mathematics,wikivital-mathematics,original,0,379,1.0,0.11149228130360206
wikivital-mathematics,wikivital-mathematics,original,0,385,1.0,0.05169340463458111
wikivital-mathematics,wikivital-mathematics,original,0,392,1.0,0.0905861456483126
wikivital-mathematics,wikivital-mathematics,original,0,393,1.0,0.08849557522123894
wikivital-mathematics,wikivital-mathematics,original,0,398,1.0,0.11558669001751314
wikivital-mathematics,wikivital-mathematics,original,0,400,1.0,0.15411558669001751
wikivital-mathematics,wikivital-mathematics,original,0,406,1.0,0.13761467889908258
wikivital-mathematics,wikivital-mathematics,original,0,408,2.0,0.0111731843575419
wikivital-mathematics,wikivital-mathematics,original,0,412,1.0,0.16270566727605118
wikivital-mathematics,wikivital-mathematics,original,0,413,4.0,0.0712979890310786
wikivital-mathematics,wikivital-mathematics,original,0,421,1.0,0.037800687285223365
wikivital-mathematics,wikivital-mathematics,original,0,426,1.0,0.037383177570093455
wikivital-mathematics,wikivital-mathematics,original,0,433,1.0,0.09712230215827339
wikivital-mathematics,wikivital-mathematics,original,0,447,1.0,0.034482758620689655
wikivital-mathematics,wikivital-mathematics,original,0,449,1.0,0.031141868512110725
wikivital-mathematics,wikivital-mathematics,original,0,452,1.0,0.037800687285223365
wikivital-mathematics,wikivital-mathematics,original,0,460,2.0,0.08872458410351201
wikivital-mathematics,wikivital-mathematics,original,0,462,1.0,0.06088560885608856
wikivital-mathematics,wikivital-mathematics,original,0,463,2.0,0.029684601113172542
wikivital-mathematics,wikivital-mathematics,original,0,475,1.0,0.0893169877408056
wikivital-mathematics,wikivital-mathematics,original,0,482,1.0,0.1736111111111111
wikivital-mathematics,wikivital-mathematics,original,0,483,1.0,0.08287292817679558
wikivital-mathematics,wikivital-mathematics,original,0,484,1.0,0.021937842778793418
wikivital-mathematics,wikivital-mathematics,original,0,487,1.0,0.01675977653631285
wikivital-mathematics,wikivital-mathematics,original,0,488,1.0,0.1059245960502693
wikivital-mathematics,wikivital-mathematics,original,0,489,1.0,0.026119402985074626
wikivital-mathematics,wikivital-mathematics,original,0,490,1.0,0.09747292418772563
wikivital-mathematics,wikivital-mathematics,original,0,491,1.0,0.03171641791044776
wikivital-mathematics,wikivital-mathematics,original,0,493,1.0,0.027675276752767528
wikivital-mathematics,wikivital-mathematics,original,0,495,1.0,0.13711151736745886
wikivital-mathematics,wikivital-mathematics,original,0,498,1.0,0.011214953271028037
wikivital-mathematics,wikivital-mathematics,original,0,499,1.0,0.048327137546468404
wikivital-mathematics,wikivital-mathematics,original,0,500,1.0,0.14516129032258066
wikivital-mathematics,wikivital-mathematics,original,0,501,1.0,0.06715063520871144
wikivital-mathematics,wikivital-mathematics,original,0,502,1.0,0.0735042735042735
wikivital-mathematics,wikivital-mathematics,original,0,503,2.0,0.09874326750448834
wikivital-mathematics,wikivital-mathematics,original,0,506,1.0,0.11172161172161173
wikivital-mathematics,wikivital-mathematics,original,0,507,2.0,0.05185185185185185
wikivital-mathematics,wikivital-mathematics,original,0,508,1.0,0.020637898686679174
wikivital-mathematics,wikivital-mathematics,original,0,510,1.0,0.1606837606837607
wikivital-mathematics,wikivital-mathematics,original,0,511,1.0,0.03339517625231911
wikivital-mathematics,wikivital-mathematics,original,0,512,1.0,0.0626118067978533
wikivital-mathematics,wikivital-mathematics,original,0,513,1.0,0.08226691042047532
wikivital-mathematics,wikivital-mathematics,original,0,514,2.0,0.016822429906542057
wikivital-mathematics,wikivital-mathematics,original,0,516,1.0,0.0148975791433892
wikivital-mathematics,wikivital-mathematics,original,0,517,1.0,0.013108614232209739
wikivital-mathematics,wikivital-mathematics,original,0,518,1.0,0.06569343065693431
wikivital-mathematics,wikivital-mathematics,original,0,522,1.0,0.049557522123893805
wikivital-mathematics,wikivital-mathematics,original,0,524,1.0,0.018691588785046728
wikivital-mathematics,wikivital-mathematics,original,0,526,1.0,0.040740740740740744
wikivital-mathematics,wikivital-mathematics,original,0,528,1.0,0.07706422018348624
wikivital-mathematics,wikivital-mathematics,original,0,529,1.0,0.08990825688073395
wikivital-mathematics,wikivital-mathematics,original,0,531,1.0,0.0670391061452514
wikivital-mathematics,wikivital-mathematics,original,0,532,1.0,0.027972027972027972
wikivital-mathematics,wikivital-mathematics,original,0,533,2.0,0.029250457038391225
wikivital-mathematics,wikivital-mathematics,original,0,534,1.0,0.02952029520295203
wikivital-mathematics,wikivital-mathematics,original,0,535,1.0,0.1
wikivital-mathematics,wikivital-mathematics,original,0,536,1.0,0.05054151624548736
wikivital-mathematics,wikivital-mathematics,original,0,538,1.0,0.08880994671403197
wikivital-mathematics,wikivital-mathematics,original,0,540,1.0,0.06179775280898876
wikivital-mathematics,wikivital-mathematics,original,0,541,1.0,0.05018587360594796
wikivital-mathematics,wikivital-mathematics,original,0,543,1.0,0.08711433756805807
wikivital-mathematics,wikivital-mathematics,original,0,545,1.0,0.09506398537477148
wikivital-mathematics,wikivital-mathematics,original,0,546,1.0,0.022263450834879406
wikivital-mathematics,wikivital-mathematics,original,0,547,1.0,0.044444444444444446
wikivital-mathematics,wikivital-mathematics,original,0,548,1.0,0.029574861367837338
wikivital-mathematics,wikivital-mathematics,original,0,550,1.0,0.026217228464419477
wikivital-mathematics,wikivital-mathematics,original,0,551,1.0,0.07861060329067641
wikivital-mathematics,wikivital-mathematics,original,0,559,1.0,0.0570902394106814
wikivital-mathematics,wikivital-mathematics,original,0,560,1.0,0.06088560885608856
wikivital-mathematics,wikivital-mathematics,original,0,562,1.0,0.056466302367941715
wikivital-mathematics,wikivital-mathematics,original,0,567,1.0,0.040892193308550186
wikivital-mathematics,wikivital-mathematics,original,0,568,2.0,0.13711151736745886
wikivital-mathematics,wikivital-mathematics,original,0,569,1.0,0.07606679035250463
wikivital-mathematics,wikivital-mathematics,original,0,570,1.0,0.04477611940298507
wikivital-mathematics,wikivital-mathematics,original,0,571,1.0,0.05321100917431193
wikivital-mathematics,wikivital-mathematics,original,0,572,1.0,0.040515653775322284
wikivital-mathematics,wikivital-mathematics,original,0,573,1.0,0.0941385435168739
wikivital-mathematics,wikivital-mathematics,original,0,574,1.0,0.02631578947368421
wikivital-mathematics,wikivital-mathematics,original,0,578,1.0,0.04452690166975881
wikivital-mathematics,wikivital-mathematics,original,0,579,1.0,0.06902985074626866
wikivital-mathematics,wikivital-mathematics,original,0,580,1.0,0.0998185117967332
wikivital-mathematics,wikivital-mathematics,original,0,581,1.0,0.06928838951310862
wikivital-mathematics,wikivital-mathematics,original,0,582,1.0,0.04788213627992634
wikivital-mathematics,wikivital-mathematics,original,0,584,1.0,0.05380333951762523
wikivital-mathematics,wikivital-mathematics,original,0,585,1.0,0.06751824817518248
wikivital-mathematics,wikivital-mathematics,original,0,586,1.0,0.07564575645756458
wikivital-mathematics,wikivital-mathematics,original,0,588,1.0,0.074487895716946
wikivital-mathematics,wikivital-mathematics,original,0,589,1.0,0.03531598513011153
wikivital-mathematics,wikivital-mathematics,original,0,591,1.0,0.04735883424408015
wikivital-mathematics,wikivital-mathematics,original,0,595,1.0,0.027675276752767528
wikivital-mathematics,wikivital-mathematics,original,0,599,1.0,0.10707803992740472
wikivital-mathematics,wikivital-mathematics,original,0,600,1.0,0.1763668430335097
wikivital-mathematics,wikivital-mathematics,original,0,601,1.0,0.0762081784386617
wikivital-mathematics,wikivital-mathematics,original,0,602,1.0,0.042279411764705885
wikivital-mathematics,wikivital-mathematics,original,0,603,1.0,0.10467289719626169
