graph_name,dataset,role,node,degree,strength,clustering,weighted_clustering,local_efficiency,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,community_id
metr-la,metr-la,original,19,17,7.464438229799271,0.6102941176470589,0.254201522962721,0.803921568627451,0.08252427184466019,0.0037414160549372483,0.07448504326024122,0.06428925857838881,0.0053007874544728955,4
metr-la,metr-la,original,20,17,6.628792084753513,0.5955882352941176,0.24060760590952565,0.7879901960784317,0.08252427184466019,0.05938905991001658,0.0739959214314253,0.05667396797862702,0.004791564975420885,4
metr-la,metr-la,original,21,5,2.949755072593689,0.8,0.3994490880410786,0.9,0.02427184466019417,0.00033151787828557895,0.03638210166653978,2.8779544376722078e-09,0.0064932748878120785,5
metr-la,metr-la,original,22,16,7.423565976321697,0.6583333333333333,0.29904729123409063,0.8277777777777777,0.07766990291262135,0.057447312337201045,0.07524771433890047,0.046373902627819846,0.005403673110590588,4
metr-la,metr-la,original,23,5,2.1104773432016373,0.7,0.22769434275933534,0.85,0.02427184466019417,0.0,0.05001863248693778,0.0007587277064882207,0.0032743197729199034,6
metr-la,metr-la,original,24,17,7.294402211904526,0.5441176470588235,0.22153649595462907,0.7647058823529413,0.08252427184466019,0.06260951929907649,0.0775415634740408,6.10728717273088e-05,0.0065548197608965315,3
metr-la,metr-la,original,25,8,3.008776679635048,0.39285714285714285,0.1649574498378557,0.6785714285714287,0.038834951456310676,0.0005683163627752783,0.07067212164554738,3.8039113008275846e-05,0.003714659637505577,2
metr-la,metr-la,original,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221835435062874e-18,0.0007276255154014069,7
metr-la,metr-la,original,27,18,7.19230393320322,0.47058823529411764,0.19842502966532702,0.729847494553377,0.08737864077669902,0.0027942221169784515,0.06705590702955497,6.067448991360173e-05,0.006626343197355083,2
metr-la,metr-la,original,28,17,5.985773488879204,0.4264705882352941,0.15617826517351632,0.7046568627450982,0.08252427184466019,0.004167653327018707,0.06885091098755645,0.00010576831122886726,0.0058980742412504976,2
metr-la,metr-la,original,29,7,2.927233040332794,0.9047619047619048,0.3542308453344023,0.9523809523809523,0.03398058252427184,0.005114847264977504,0.062403905757685244,0.004421753108395404,0.003259200227902023,1
metr-la,metr-la,original,30,12,4.976712882518768,0.6212121212121212,0.23635610404480473,0.808080808080808,0.058252427184466014,0.011650485436893204,0.06502004222971376,0.005993639231351852,0.005300082867249776,1
metr-la,metr-la,original,31,6,2.658104181289673,0.7333333333333333,0.2970109839684906,0.8666666666666667,0.029126213592233007,0.01922803694056358,0.06619681251209045,0.0003748681283926359,0.004138349902274205,4
metr-la,metr-la,original,32,17,6.404193937778473,0.5735294117647058,0.22002831691811414,0.7843137254901961,0.08252427184466019,0.04882784750177599,0.07195787984206879,0.0925541478895374,0.0044575492431206875,1
metr-la,metr-la,original,33,18,6.580138869583607,0.6405228758169934,0.21847209862699593,0.8202614379084967,0.08737864077669902,0.09178309258820744,0.06983944235414702,0.05337059661630257,0.005225415000315758,1
metr-la,metr-la,original,34,8,3.1664644554257393,0.4642857142857143,0.19104396155563697,0.7083333333333333,0.038834951456310676,0.01894387875917594,0.050435901323515546,3.3727248972471485e-06,0.0040892858512537695,0
metr-la,metr-la,original,35,8,2.6330759823322296,0.39285714285714285,0.14785098909647063,0.5535714285714285,0.038834951456310676,0.007482832109874497,0.03641090487339405,1.639667762638011e-08,0.005978306251367249,5
metr-la,metr-la,original,36,9,3.584029972553253,0.6388888888888888,0.23820990995861363,0.8148148148148149,0.04368932038834951,0.06597205777883021,0.08056750979144953,0.000639721910730816,0.0036713634698412522,3
metr-la,metr-la,original,37,15,7.682161740958691,0.6666666666666666,0.318609357815156,0.8333333333333334,0.07281553398058252,0.019748993606440918,0.07947353843555745,0.00012718591935209137,0.006635835426735799,3
metr-la,metr-la,original,38,16,5.69023547321558,0.6666666666666666,0.2245200587279529,0.8305555555555556,0.07766990291262135,0.027421264503907174,0.06770792380826933,0.02734286321494466,0.004982689841294097,1
metr-la,metr-la,original,39,15,6.991969719529152,0.6666666666666666,0.2948124767338112,0.8317460317460318,0.07281553398058252,0.0001894387875917594,0.0763840864544321,0.04454578880764537,0.005108923658959553,4
metr-la,metr-la,original,40,16,6.099897928535938,0.39166666666666666,0.1575054895662057,0.6833333333333332,0.07766990291262135,0.037177362064882785,0.08244632039633834,0.008973550081687483,0.005575049526614023,4
metr-la,metr-la,original,41,14,6.167455896735191,0.5164835164835165,0.22767619046462617,0.7527472527472527,0.06796116504854369,0.01965427421264504,0.054270551701622545,2.7379664247922837e-05,0.0058714403351566215,0
metr-la,metr-la,original,42,17,7.144716903567314,0.5441176470588235,0.23031788274835885,0.7634803921568626,0.08252427184466019,0.0036466966611413687,0.07768639591727841,7.99726196862709e-05,0.006406110013538088,3
metr-la,metr-la,original,43,16,7.503325507044792,0.5083333333333333,0.23762761813398645,0.7500000000000001,0.07766990291262135,0.04172389296708501,0.05705145667003277,3.9895784882464506e-05,0.006796852709368995,0
metr-la,metr-la,original,44,8,2.4232034757733345,0.5357142857142857,0.17888605904805807,0.7619047619047619,0.038834951456310676,0.00322045938905991,0.06220434200979981,6.9496222147686145e-06,0.002854217369233263,2
metr-la,metr-la,original,45,8,2.966235972940922,0.39285714285714285,0.12107294261581403,0.6577380952380952,0.038834951456310676,0.011887283921382902,0.062168987186356814,5.7642094193331366e-06,0.004165461337559512,2
metr-la,metr-la,original,46,4,0.8659258857369423,0.16666666666666666,0.07098769859623176,0.16666666666666666,0.019417475728155338,0.058157707790670136,0.05542264553433641,8.494602810245244e-07,0.001849673946722892,2
metr-la,metr-la,original,47,10,5.67480243742466,0.6444444444444445,0.35302040583287336,0.8148148148148149,0.04854368932038834,0.008003788775751836,0.07071025634023896,0.0007156558413433516,0.005272914704122872,0
metr-la,metr-la,original,48,15,5.543323963880539,0.5523809523809524,0.19987446684083424,0.7666666666666665,0.07281553398058252,0.02609519299076486,0.06717315641141094,0.013415772822942054,0.005328672248760752,1
metr-la,metr-la,original,49,11,4.500511281192303,0.38181818181818183,0.1599103837880044,0.6666666666666667,0.05339805825242718,0.12782382192753966,0.0748239302515736,0.0005281791024345233,0.004855134571382655,2
metr-la,metr-la,original,50,6,2.883382983505726,0.5333333333333333,0.2556983486195005,0.6,0.029126213592233007,0.030594364196069146,0.03769810414274218,1.313913060264979e-08,0.006356483620731283,5
metr-la,metr-la,original,51,3,1.4334149956703186,0.6666666666666666,0.22952724499535146,0.8333333333333334,0.014563106796116504,0.00961401847028179,0.07119587814036185,4.846290075909129e-06,0.002608957024669886,3
metr-la,metr-la,original,52,7,3.6379395872354507,0.6666666666666666,0.3447075925065099,0.8333333333333334,0.03398058252427184,0.0,0.06949114946284908,0.0005151130277042571,0.0037266372356399287,0
metr-la,metr-la,original,53,15,5.829381883144379,0.4380952380952381,0.16749360756251638,0.646031746031746,0.07281553398058252,0.10229694529955008,0.07664858251874142,3.538880319444376e-05,0.005630608533796774,3
metr-la,metr-la,original,54,15,7.714373871684074,0.6666666666666666,0.31836679571286713,0.8333333333333334,0.07281553398058252,0.018375562396400664,0.07968425983127678,0.00012147371774922858,0.006667033597438352,3
metr-la,metr-la,original,55,16,6.3732043877244,0.475,0.18346630592903557,0.7263888888888889,0.07766990291262135,0.02533743784039782,0.06636885032976772,2.120073402812387e-05,0.006501322431248063,2
metr-la,metr-la,original,56,7,1.8874571546912193,0.3333333333333333,0.09423570524426272,0.42857142857142855,0.03398058252427184,0.02254321572341937,0.06495809221376865,0.0008290560741446122,0.0025873210250142264,1
metr-la,metr-la,original,57,14,5.719749860465527,0.5824175824175825,0.2484906751778208,0.7838827838827839,0.06796116504854369,0.06938195595548188,0.07685998508161491,0.036237681602934065,0.004311496795677577,4
metr-la,metr-la,original,58,15,5.93549308180809,0.5619047619047619,0.211234021448421,0.780952380952381,0.07281553398058252,0.0711816244376036,0.08165047491576427,7.965897602783768e-05,0.005554827151963257,3
metr-la,metr-la,original,59,7,2.7540466114878654,0.6190476190476191,0.2744331062219941,0.7857142857142857,0.03398058252427184,0.0001894387875917594,0.04436476905512332,2.1054286038205084e-06,0.003480379256504225,0
metr-la,metr-la,original,60,12,5.418406128883362,0.5909090909090909,0.2612443706957577,0.7954545454545454,0.058252427184466014,0.005446365143263083,0.06613456045087339,0.0003166746090254202,0.005052257370461221,0
metr-la,metr-la,original,61,6,3.0530977845191956,0.6666666666666666,0.33464105447109965,0.8333333333333334,0.029126213592233007,0.0,0.08174372087273592,0.0016102476890882647,0.0031639869663983456,0
metr-la,metr-la,original,62,10,4.627816826105118,0.6,0.27361433872603974,0.7925925925925925,0.04854368932038834,0.10916410134975137,0.07885321245054379,4.8074368491202904e-05,0.004450912570022322,3
metr-la,metr-la,original,63,12,5.444255709648132,0.5909090909090909,0.2617854498761612,0.7954545454545454,0.058252427184466014,0.00985081695477149,0.06630722151963966,0.0003212556873115913,0.005072553364674143,0
metr-la,metr-la,original,64,10,2.478634834289551,0.7555555555555555,0.19392268754991637,0.8777777777777778,0.04854368932038834,4.735969689793985e-05,0.0581776807438583,0.00197790531085099,0.0030504677249659265,1
metr-la,metr-la,original,65,6,1.8947187513113022,1.0,0.30724897462201056,1.0,0.029126213592233007,0.0,0.05902691907775808,0.001720238645846035,0.0024817135839970174,1
metr-la,metr-la,original,66,3,0.6730364561080933,0.3333333333333333,0.13587638684355977,0.3333333333333333,0.014563106796116504,0.01610229694529955,0.054154165049825946,1.140370419512903e-06,0.0014518354835048178,2
metr-la,metr-la,original,67,12,4.082275949418545,0.4393939393939394,0.14908078918371628,0.7095959595959596,0.058252427184466014,0.027610703291498933,0.08098533976224732,0.0023441977151024674,0.004080833012540963,3
metr-la,metr-la,original,68,17,7.768881432712078,0.5955882352941176,0.26522655326191336,0.7953431372549021,0.08252427184466019,0.04717025811034809,0.0773351070096042,0.03444666031481234,0.005814384688704583,4
metr-la,metr-la,original,69,12,5.381065174937248,0.5454545454545454,0.2562258061679651,0.7727272727272727,0.058252427184466014,0.2210277054226853,0.07324408418305674,0.0012362585973019593,0.004995790626362696,0
metr-la,metr-la,original,70,12,4.805794402956963,0.45454545454545453,0.19737023541832785,0.6957070707070703,0.058252427184466014,0.05768411082169074,0.0804995537172958,0.01051776065791539,0.004333928046499406,4
metr-la,metr-la,original,71,17,6.810213342308998,0.4338235294117647,0.17541744925621394,0.6948529411764707,0.08252427184466019,0.10206014681506038,0.08144454845039534,0.012950976724694897,0.005818886656630239,0
metr-la,metr-la,original,72,18,7.660095326602459,0.4117647058823529,0.17123137054312815,0.7026143790849673,0.08737864077669902,0.2528534217381009,0.0840458554915625,0.007892203869146991,0.006699982090212089,0
metr-la,metr-la,original,73,11,3.8722903355956078,0.36363636363636365,0.1387824953329378,0.6469696969696972,0.05339805825242718,0.07193937958797064,0.07383077456561489,0.001772793406702044,0.003914417795561971,0
metr-la,metr-la,original,74,14,6.298567533493042,0.6373626373626373,0.28825686976676285,0.8186813186813187,0.06796116504854369,0.0,0.07724798952562804,0.02981939782234963,0.004787054450152777,4
metr-la,metr-la,original,75,10,5.04600840061903,0.6222222222222222,0.3139149468598311,0.8037037037037038,0.04854368932038834,0.19000710395453468,0.06828634590788724,0.0004644010977160206,0.004739619491081101,0
metr-la,metr-la,original,76,12,4.828249469399452,0.5,0.22448556839478628,0.732323232323232,0.058252427184466014,0.06232536111768885,0.0607063179541535,9.186800513291851e-05,0.004542023984721868,0
metr-la,metr-la,original,77,17,8.26368498057127,0.5220588235294118,0.23700562631227542,0.7561274509803921,0.08252427184466019,0.013829031494198438,0.05502369176096133,3.5303362391426916e-05,0.00755470280272165,0
metr-la,metr-la,original,78,13,5.061393320560455,0.47435897435897434,0.1925987413547953,0.722222222222222,0.06310679611650485,0.04750177598863367,0.07006945420440622,0.000128179637500752,0.005093739957935211,2
metr-la,metr-la,original,79,16,6.091076076030731,0.5,0.20404541884426028,0.7430555555555556,0.07766990291262135,0.04205541084537059,0.06702985591104335,7.919314932541369e-05,0.005709152138593381,2
metr-la,metr-la,original,80,20,8.631655842065811,0.6473684210526316,0.2691657753011462,0.8210526315789473,0.09708737864077668,0.0005209566658773383,0.06839357965271459,0.20171968642885876,0.00549439330545366,1
metr-la,metr-la,original,81,16,7.122049689292908,0.44166666666666665,0.18917499533997206,0.6944444444444448,0.07766990291262135,0.19336964243428842,0.062075280535697726,0.0001288193930392923,0.006588201608481072,0
metr-la,metr-la,original,82,18,6.861564911901951,0.5032679738562091,0.1939293921064338,0.7472766884531591,0.08737864077669902,0.027610703291498933,0.05879435004194902,7.010639482635013e-05,0.0062150420950395574,0
metr-la,metr-la,original,83,7,2.7123033851385117,0.6666666666666666,0.2445084560740073,0.8333333333333334,0.03398058252427184,0.00970873786407767,0.0674441301118984,0.000648177919975676,0.0040893148609940436,4
metr-la,metr-la,original,84,14,6.8970021083951,0.5164835164835165,0.2564070764856052,0.7545787545787545,0.06796116504854369,0.04522851053753256,0.05452718628377445,2.659934114767156e-05,0.006416775228569894,0
metr-la,metr-la,original,85,18,8.089483119547367,0.47058823529411764,0.21136289929648344,0.7320261437908497,0.08737864077669902,0.017759886336727444,0.06830559746636856,5.342876365540216e-05,0.007422358051335845,2
metr-la,metr-la,original,86,8,3.119104713201523,0.5,0.19791216803568776,0.75,0.038834951456310676,0.00023679848448969926,0.048413923198550826,5.533802264969399e-06,0.0040595452084678345,0
metr-la,metr-la,original,87,11,4.775961861014366,0.45454545454545453,0.19065513489682914,0.7030303030303031,0.05339805825242718,0.002888941510774331,0.047735271886430126,6.170860988277714e-06,0.005472444939183,0
metr-la,metr-la,original,88,15,6.769527077674866,0.49523809523809526,0.2312747350125794,0.7444444444444444,0.07281553398058252,0.0010419133317546767,0.05169406537070849,1.80437243334471e-05,0.0065856866105148135,0
metr-la,metr-la,original,89,11,4.050672739744186,0.45454545454545453,0.16057460452689026,0.7212121212121211,0.05339805825242718,0.0017523087852237746,0.05193162429321139,8.64791669731928e-06,0.004682185017309401,0
metr-la,metr-la,original,90,4,0.8900611400604248,0.3333333333333333,0.10238074465872415,0.3333333333333333,0.019417475728155338,0.0,0.05728315110542507,6.067119358351846e-05,0.0023433360282420486,4
metr-la,metr-la,original,91,17,6.094643160700798,0.6544117647058824,0.2238530011611451,0.8247549019607844,0.08252427184466019,0.03736680085247454,0.06708854588809238,0.03346545636236366,0.005193279927233224,1
metr-la,metr-la,original,92,9,2.8647360801696777,0.3888888888888889,0.14057872317158476,0.6944444444444444,0.04368932038834951,0.06706133080748283,0.06255151084979398,7.023549074419137e-06,0.003689142630804091,2
metr-la,metr-la,original,93,16,6.4734364449977875,0.6666666666666666,0.2479365828058201,0.8319444444444445,0.07766990291262135,0.006535638171915699,0.06512508338093796,0.03374292400702737,0.00548910390685203,1
metr-la,metr-la,original,94,16,6.417024902999401,0.5583333333333333,0.22505106746468062,0.775,0.07766990291262135,0.08032204593890599,0.07391974367353135,0.07245581445831836,0.004568047974720713,4
metr-la,metr-la,original,95,14,4.862904146313667,0.45054945054945056,0.16647912922906477,0.7069597069597069,0.06796116504854369,0.013781671797300497,0.07512834674545163,4.173722620121745e-05,0.004951327240682529,3
metr-la,metr-la,original,96,17,6.654777958989143,0.6102941176470589,0.24163233692900157,0.8026960784313727,0.08252427184466019,0.052237745678427656,0.07159684270712259,0.12616822295546884,0.004470516411398539,1
metr-la,metr-la,original,97,18,7.2045775055885315,0.6405228758169934,0.25584901136502486,0.8169934640522876,0.08737864077669902,0.07814349988160076,0.07129336241593821,0.1608383584827042,0.004687794896751312,1
metr-la,metr-la,original,98,15,6.717986136674881,0.6666666666666666,0.2975876803501516,0.8333333333333334,0.07281553398058252,0.014160549372484016,0.07614784836838714,0.035591638437792304,0.005032341036112831,4
metr-la,metr-la,original,99,4,1.1052004545927048,0.3333333333333333,0.09615682603854166,0.3333333333333333,0.019417475728155338,0.00961401847028179,0.05499324847505759,2.971032729998101e-05,0.003078197475529604,4
metr-la,metr-la,original,100,9,4.21343357115984,0.5833333333333334,0.28134440368732705,0.787037037037037,0.04368932038834951,0.009140421501302391,0.049039316197194836,7.850350228497851e-06,0.004616975668643532,0
metr-la,metr-la,original,101,15,5.78053842484951,0.45714285714285713,0.1674971121401622,0.7095238095238092,0.07281553398058252,0.08728392138290315,0.07095938915994902,0.0041494336998791235,0.005965963702440792,1
metr-la,metr-la,original,102,18,6.640894800424576,0.48366013071895425,0.1778949648415567,0.7407407407407407,0.08737864077669902,0.020601468150603836,0.07965108792284213,0.018846904270270453,0.005414051065090492,4
metr-la,metr-la,original,103,16,7.648714065551758,0.5833333333333334,0.26939883787022184,0.7847222222222224,0.07766990291262135,0.06099928960454653,0.07838383484329443,0.029512570234518823,0.005838417314676162,4
metr-la,metr-la,original,104,9,3.200700007379055,0.4166666666666667,0.15197328918676578,0.6805555555555557,0.04368932038834951,0.03504617570447549,0.054733466773222224,1.0798922407040805e-05,0.0037379407886926133,0
metr-la,metr-la,original,105,11,4.15713082998991,0.45454545454545453,0.2017062098854815,0.7272727272727273,0.05339805825242718,0.025147999052806062,0.06254424897459093,1.3223726134869263e-05,0.004646488672628532,2
metr-la,metr-la,original,106,9,5.207235284149647,0.8333333333333334,0.4372506996192446,0.9166666666666666,0.04368932038834951,0.012645039071749941,0.06553940642863514,2.5650519381795588e-05,0.0050474188082762165,2
metr-la,metr-la,original,107,11,3.697554923593998,0.5454545454545454,0.18814853352987607,0.7696969696969697,0.05339805825242718,0.005446365143263083,0.0700867174023193,4.2705757347200644e-05,0.003829177901662311,2
metr-la,metr-la,original,108,15,7.3386490270495415,0.5904761904761905,0.27120218509238664,0.7952380952380952,0.07281553398058252,0.001894387875917594,0.06813792650755031,3.910003324896626e-05,0.0068062072055058605,2
metr-la,metr-la,original,109,12,4.099294126033783,0.21212121212121213,0.08180108609492354,0.39974747474747485,0.058252427184466014,0.10026047833293866,0.07972523948522414,2.913149433352087e-05,0.004858544189391799,3
metr-la,metr-la,original,110,14,4.285414025187492,0.31868131868131866,0.1101495250687289,0.6117216117216114,0.06796116504854369,0.09950272318257163,0.07338296061968935,1.5505463458275444e-05,0.004368181051270227,3
metr-la,metr-la,original,111,16,6.684651978313923,0.6583333333333333,0.26516053856263955,0.8291666666666667,0.07766990291262135,0.05829978688136396,0.07844906280038554,9.270405249058615e-05,0.00583627443531196,3
metr-la,metr-la,original,112,4,1.1786653250455856,0.16666666666666666,0.07122413967925585,0.16666666666666666,0.019417475728155338,4.735969689793985e-05,0.06427630631112909,1.8603329120042872e-06,0.0023785525598295065,3
metr-la,metr-la,original,113,15,5.865681454539299,0.42857142857142855,0.1804999982689977,0.7047619047619046,0.07281553398058252,0.22836845844186598,0.07858489991486604,0.0033204975324026683,0.005383820507006646,0
metr-la,metr-la,original,114,15,5.9379153326153755,0.5619047619047619,0.21225196449498357,0.780952380952381,0.07281553398058252,0.0017996684821217144,0.08143773844089627,8.489709438921946e-05,0.00554012879385848,3
metr-la,metr-la,original,115,11,4.630148686468601,0.5818181818181818,0.2513696001379813,0.7909090909090909,0.05339805825242718,0.03225195358749704,0.08035872014825285,0.00035833086632574586,0.004395588027115947,3
metr-la,metr-la,original,116,9,3.8449754267930984,0.5833333333333334,0.24113742650663494,0.777777777777778,0.04368932038834951,0.21761780724603363,0.08236524607037475,0.0003511266945469588,0.003917002419510601,0
metr-la,metr-la,original,117,16,5.30977201461792,0.31666666666666665,0.11089856493509968,0.6069444444444443,0.07766990291262135,0.22472176178072462,0.08346377681601158,0.0034991292767416818,0.00515180559068238,0
metr-la,metr-la,original,118,13,3.5390434712171555,0.3717948717948718,0.10520930671843153,0.6645299145299145,0.06310679611650485,0.06431446838740232,0.08083604552925722,0.0026221891417716916,0.003632221149830016,3
metr-la,metr-la,original,119,17,7.109513498842716,0.5367647058823529,0.2297244004181505,0.7683823529411765,0.08252427184466019,0.003930854842529008,0.07822484245303711,0.02977492413317149,0.005409809557992745,4
metr-la,metr-la,original,120,5,2.7113696485757828,0.7,0.34839508776961037,0.85,0.02427184466019417,0.03272555055647644,0.07206964058343848,2.061284217846495e-05,0.003330755126864803,2
metr-la,metr-la,original,121,4,1.3873884677886963,0.6666666666666666,0.25814542599440415,0.8333333333333334,0.019417475728155338,0.0,0.03513491487519359,1.8433813055060195e-09,0.0034206526515900854,5
metr-la,metr-la,original,122,11,3.8501413762569427,0.45454545454545453,0.17324169513406518,0.7151515151515152,0.05339805825242718,0.0,0.0706412621361834,0.001659693456699769,0.004845764931057596,4
metr-la,metr-la,original,123,13,5.632297076284885,0.46153846153846156,0.21166279118084744,0.7136752136752134,0.06310679611650485,0.012218801799668482,0.06847569164473355,0.00036389621346135845,0.005579492808272086,2
metr-la,metr-la,original,124,9,1.8309255242347717,0.4722222222222222,0.09849098030429985,0.7268518518518517,0.04368932038834951,0.0030310206014681506,0.05354408731350767,0.001557569639802599,0.002648530797186784,6
metr-la,metr-la,original,125,16,5.955445632338524,0.4,0.1695293716062851,0.676388888888889,0.07766990291262135,0.03632488752071987,0.07728310384413936,5.9394167231149136e-05,0.005750051352221035,3
metr-la,metr-la,original,126,2,1.0003715381026268,1.0,0.3192966429957591,1.0,0.009708737864077669,0.0,0.03592677472032303,1.6275190954155058e-09,0.0029373565880090637,5
metr-la,metr-la,original,127,16,7.859320543706417,0.7416666666666667,0.3400156514914246,0.8708333333333333,0.07766990291262135,0.0014681506038361355,0.07084944158460121,0.18951320846596495,0.004979805401754838,1
metr-la,metr-la,original,128,18,8.16204097867012,0.7254901960784313,0.30917796746775633,0.8627450980392157,0.08737864077669902,4.735969689793985e-05,0.06963406113989844,0.21310031040684985,0.005093425541042288,1
metr-la,metr-la,original,129,10,3.4904245287179947,0.4,0.14496799035776906,0.6666666666666667,0.04854368932038834,0.0016575893914278948,0.07449155354607265,0.00014159666560912868,0.0041649757369780546,2
metr-la,metr-la,original,130,15,8.067029044032097,0.5047619047619047,0.2667415598323088,0.742857142857143,0.07281553398058252,0.00951929907648591,0.05600208505303448,3.769659812172844e-05,0.0072988785350903,0
metr-la,metr-la,original,131,13,4.498546816408634,0.5384615384615384,0.18253690214418145,0.7692307692307693,0.06310679611650485,0.0,0.057452127742494655,4.9752176175221615e-05,0.004530784227831537,0
metr-la,metr-la,original,132,19,8.488527037203312,0.4619883040935672,0.20287417524858495,0.7212475633528267,0.09223300970873785,0.02931565237982477,0.06906681616207476,4.668569400023596e-05,0.007807540152612529,2
metr-la,metr-la,original,133,14,5.08646772056818,0.34065934065934067,0.1375425823176058,0.6428571428571423,0.06796116504854369,0.065356381719157,0.07250219493641423,0.0025985911873821457,0.005267575370882413,1
metr-la,metr-la,original,134,9,2.822373330593109,0.5555555555555556,0.1661338851373323,0.7685185185185185,0.04368932038834951,0.008903623016812693,0.06770893849449247,0.0012863903656071705,0.003326740371424515,1
metr-la,metr-la,original,135,15,6.50268366932869,0.4857142857142857,0.1993122285680556,0.7365079365079366,0.07281553398058252,0.07146578261899124,0.07064981477908987,0.0005537756307190416,0.006446949164740406,2
metr-la,metr-la,original,136,16,6.116471864283085,0.675,0.24589643862318328,0.8375,0.07766990291262135,0.00336253847975373,0.06738716777421658,0.052327613832926057,0.0048422062860479335,1
metr-la,metr-la,original,137,11,4.606458470225334,0.5636363636363636,0.23473996890141618,0.7757575757575759,0.05339805825242718,0.06218328202699503,0.06738819367527428,0.0004604953328483076,0.004502196262609863,0
metr-la,metr-la,original,138,16,6.498221881687641,0.5916666666666667,0.227814511848983,0.7958333333333333,0.07766990291262135,0.11612597679374852,0.06925571456933269,0.02243734022335165,0.005807757384913184,1
metr-la,metr-la,original,139,12,3.4768551141023636,0.3181818181818182,0.10353356496137588,0.6136363636363635,0.058252427184466014,0.03542505327965901,0.07088892092145654,0.00010056410627739637,0.00416476726337384,2
