graph_name,dataset,role,node,community_id,community_size
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,84,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,568,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,231,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,147,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,782,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,876,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,80,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,236,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,656,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,559,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,492,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,412,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,937,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,366,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,613,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,616,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,910,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,578,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,521,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,908,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,893,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,751,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,89,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,77,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,611,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,407,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,110,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,75,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,365,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,133,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,604,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,649,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,406,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,125,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,186,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,564,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,146,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,65,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,1045,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,618,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,408,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,509,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,171,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,141,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,721,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,127,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,487,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,488,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,137,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,104,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,709,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,64,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,59,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,793,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,896,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,840,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,626,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,1038,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,221,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,934,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,756,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,83,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,541,0,217
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,922,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,393,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,68,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,735,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,1054,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,743,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,45,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,791,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,944,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,320,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,224,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,742,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,590,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,506,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,234,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,156,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,1016,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,354,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,600,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,414,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,746,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,606,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,51,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,46,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,367,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,400,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,788,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,70,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,1008,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,161,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,475,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,410,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,47,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,637,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,573,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,941,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,300,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,120,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,802,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,404,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,994,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,786,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,794,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,363,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,584,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,669,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,768,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,390,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,386,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,495,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,55,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,426,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,349,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,356,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,703,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,397,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,933,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,331,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,682,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,384,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,752,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,763,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,287,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,897,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,42,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,681,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,324,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,392,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,740,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,745,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,378,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,379,1,207
wikivital-mathematics-by-glanb-with-alpah_filter0_3,wikivital-mathematics,backbone,399,1,207
