graph_name,dataset,role,source,target,weight,edge_overlap
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,7,107,0.8662511706352234,0.2857142857142857
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,7,153,0.5202389359474182,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,7,179,0.47941145300865173,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,7,201,0.4114552140235901,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,7,28,0.9509163498878479,0.2857142857142857
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,7,177,0.6187368035316467,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,8,151,0.5714159607887268,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,9,81,0.45522210001945496,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,10,31,0.53705894947052,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,10,156,0.8570145964622498,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,10,71,0.5064851641654968,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,10,73,0.21794579923152924,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,10,117,0.29342120885849,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,11,92,0.8668095469474792,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,11,171,0.3822641968727112,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,11,178,0.5806857347488403,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,12,191,0.7529516816139221,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,12,195,0.6224851608276367,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,12,160,0.7032942175865173,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,12,163,0.4944666028022766,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,13,37,0.38540327548980713,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,13,116,0.43837159872055054,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,13,142,0.651214599609375,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,13,58,0.8948354721069336,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,13,62,0.6327941417694092,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,13,194,0.21869611740112305,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,14,84,0.4834567606449127,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,15,33,0.8918172121047974,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,15,93,0.46208450198173523,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,15,136,0.47731339931488037,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,15,193,0.591094970703125,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,16,38,0.467783659696579,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,16,101,0.36471205949783325,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,16,165,0.19732777774333954,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,16,33,0.3789929747581482,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,17,161,0.5249954462051392,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,17,188,0.6916313767433167,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,18,35,0.9922068119049072,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,18,50,0.39080876111984253,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,19,57,0.8256843686103821,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,19,119,0.5135776400566101,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,19,97,0.4439615309238434,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,20,32,0.7893117666244507,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,20,96,0.557905375957489,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,20,68,0.5670842528343201,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,20,98,0.7786274552345276,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,21,50,0.9874966144561768,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,22,32,0.5275079607963562,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,22,68,0.8241159319877625,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,22,94,0.42709335684776306,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,22,102,0.4450145959854126,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,22,103,0.6174097061157227,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,23,165,0.990753173828125,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,23,174,0.6407393217086792,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,53,0.5233979821205139,0.1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,62,0.36193957924842834,0.08333333333333333
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,168,0.7255085706710815,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,169,0.9330188632011414,0.2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,37,0.41250598430633545,0.08333333333333333
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,42,0.8821201920509338,0.2222222222222222
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,54,0.47890254855155945,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,109,0.5110486745834351,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,24,111,0.7539134621620178,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,25,139,0.7933999300003052,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,25,95,0.4190165102481842,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,27,108,0.691663920879364,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,27,132,0.8455975651741028,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,28,107,0.6948785185813904,0.3333333333333333
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,28,177,0.8029307126998901,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,29,48,0.7252223491668701,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,29,196,0.406218945980072,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,29,64,0.6028739809989929,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,30,65,0.5977633595466614,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,30,124,0.2013436257839203,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,30,138,0.4654822051525116,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,30,166,0.8792049884796143,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,30,170,0.263471394777298,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,31,99,0.3210723400115967,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,32,127,0.5164346098899841,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,32,206,0.6072549223899841,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,33,93,0.7468810081481934,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,33,138,0.5559929013252258,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,33,191,0.5376816391944885,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,34,186,0.6659695506095886,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,34,104,0.5889723896980286,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,35,66,0.10307952761650085,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,36,67,0.9210419058799744,0.4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,36,115,0.7268436551094055,0.2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,36,118,0.6338541507720947,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,37,42,0.7086776494979858,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,37,125,0.6238117218017578,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,37,145,0.808667778968811,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,38,93,0.623977541923523,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,38,136,0.4926692545413971,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,38,48,0.8259918689727783,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,39,175,0.6178410649299622,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,39,94,0.7728496193885803,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,40,70,0.9583290219306946,0.42857142857142855
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,40,102,0.6454678177833557,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,40,103,0.4715435206890106,0.1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,40,118,0.40344831347465515,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,40,190,0.6197652220726013,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,40,176,0.6748927235603333,0.375
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,41,43,0.8029598593711853,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,41,82,0.5518417358398438,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,41,100,0.4439615309238434,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,41,148,0.6989942789077759,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,42,169,0.6830006837844849,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,42,142,0.4958159029483795,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,43,76,0.6853492259979248,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,43,77,0.7455374598503113,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,43,84,0.6296464800834656,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,43,197,0.6591601371765137,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,44,152,0.7484097480773926,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,44,178,0.5456242561340332,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,45,203,0.5891382694244385,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,45,153,0.7454436421394348,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,45,179,0.5428649187088013,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,45,202,0.4869691729545593,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,46,50,0.11027748137712479,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,46,189,0.1086897999048233,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,46,92,0.44814854860305786,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,47,60,0.6732218861579895,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,47,137,0.6722057461738586,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,47,141,0.6637014150619507,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,48,166,0.5588619112968445,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,48,56,0.231174498796463,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,49,129,0.699091374874115,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,49,147,0.43256446719169617,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,49,78,0.6783616542816162,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,49,101,0.4177470803260803,0.09090909090909091
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,49,133,0.6206609010696411,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,49,135,0.47369661927223206,0.18181818181818182
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,50,200,0.5652337074279785,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,50,121,0.5029324889183044,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,51,112,0.6548433303833008,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,51,109,0.6525015830993652,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,52,73,0.6726647615432739,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,52,141,0.4021404981613159,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,52,137,0.9033433794975281,0.2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,53,62,0.6464260816574097,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,53,125,0.5606107115745544,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,53,110,0.6039028167724609,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,54,95,0.4632161855697632,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,54,125,0.6943269968032837,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,54,142,0.894673764705658,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,54,145,0.7440044283866882,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,55,106,0.8892831206321716,0.4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,55,110,0.2602343261241913,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,55,132,0.5384355187416077,0.1111111111111111
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,55,179,0.5731695294380188,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,55,105,0.9227913022041321,0.2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,56,170,0.5892709493637085,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,56,139,0.35338011384010315,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,57,175,0.7126951217651367,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,57,94,0.6719434261322021,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,58,143,0.6161820888519287,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,58,62,0.888952910900116,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,58,109,0.4421055018901825,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,59,185,0.7985197901725769,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,60,81,0.6711236238479614,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,60,69,0.4437757730484009,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,61,72,0.9313173890113831,0.4
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,61,113,0.4478067457675934,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,61,117,0.8045006990432739,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,62,114,0.8352947235107422,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,62,167,0.4735698997974396,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,63,81,0.6600821018218994,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,63,69,0.4542536437511444,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,63,76,0.41325727105140686,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,64,134,0.2392984926700592,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,66,105,0.37358081340789795,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,67,115,0.48419055342674255,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,67,117,0.3267943859100342,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,67,118,0.8599469661712646,0.2857142857142857
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,67,175,0.20732124149799347,0.07142857142857142
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,68,175,0.6962083578109741,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,68,70,0.43262574076652527,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,68,102,0.8093307614326477,0.2857142857142857
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,69,75,0.6523035168647766,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,69,113,0.6577108502388,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,70,102,0.8127486705780029,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,70,103,0.6462939381599426,0.1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,70,73,0.35819411277770996,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,70,176,0.4992901086807251,0.1
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,71,72,0.8206543922424316,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,71,74,0.37487277388572693,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,71,119,0.4862980246543884,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,71,175,0.6142242550849915,0.15384615384615385
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,72,113,0.6727629899978638,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,72,141,0.43923452496528625,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,72,117,0.584231436252594,0.09090909090909091
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,72,205,0.9444769620895386,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,73,118,0.16980527341365814,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,73,190,0.2926673889160156,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,73,137,0.4066665768623352,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,73,164,0.9063106179237366,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,74,103,0.493792325258255,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,74,175,0.8945814967155457,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,74,94,0.4709741473197937,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,75,81,0.46164482831954956,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,76,137,0.40920746326446533,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,76,82,0.907210648059845,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,76,130,0.5152978301048279,0.2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,77,146,0.8527447581291199,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,77,204,0.6192344427108765,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,77,88,0.7389205694198608,0.3333333333333333
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,78,183,0.8034835457801819,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,78,79,0.5879776477813721,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,79,85,0.7683137655258179,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,79,108,0.4491432011127472,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,79,132,0.6151865720748901,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,80,161,0.7521132826805115,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,80,192,0.7133370041847229,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,81,82,0.6837838292121887,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,81,104,0.4023483693599701,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,81,131,0.6673164367675781,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,81,146,0.5706551671028137,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,81,158,0.8372650146484375,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,82,130,0.7771190404891968,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,83,176,0.5358139872550964,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,83,90,0.37570658326148987,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,84,146,0.7491889595985413,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,84,151,0.6372646689414978,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,85,106,0.6742703318595886,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,85,171,0.35516735911369324,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,85,178,0.4928937554359436,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,86,172,0.9414532780647278,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,87,148,0.743409276008606,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,88,146,0.40615928173065186,0.16666666666666666
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,89,104,0.8751504421234131,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,91,93,0.7651640772819519,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,91,136,0.8401774168014526,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,91,138,0.5602146983146667,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,91,174,0.1664523035287857,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,93,174,0.17917059361934662,0.14285714285714285
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,94,97,0.6055954694747925,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,94,198,0.36471205949783325,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,95,120,0.6601808667182922,0.2
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,95,109,0.46406546235084534,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,95,125,0.9280540347099304,0.25
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,96,127,0.7507454752922058,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,96,155,0.612034022808075,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,96,159,0.4267885982990265,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,97,128,0.8498106002807617,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,97,154,0.7223880887031555,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,97,157,0.5356829762458801,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,98,102,0.6015464663505554,0.0
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,98,103,0.7729103565216064,0.125
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,98,175,0.4816717207431793,0.07692307692307693
metr-la-by-glanb-with-alpah_filter0_3,metr-la,backbone,99,149,0.5217039585113525,0.0
